date,variant,stress_score,dynamic_beta_cap,beta_after,gross_after
2008-01-07,b3_1_reference,0.6117176537385769,0.9,0.5,1.1527028308552967
2008-03-03,b3_1_reference,0.7039801879569874,0.9,0.5000000000000001,1.0656735882326163
2008-04-28,b3_1_reference,0.4975080647678027,0.9,0.5502783572914703,0.8498178845383255
2008-06-23,b3_1_reference,0.6176407128038031,0.9,0.5,0.7440541069916763
2008-08-18,b3_1_reference,0.5936891730112287,0.9,0.9000000000000001,1.3099137947374384
2008-10-13,b3_1_reference,0.9970238095238095,0.9,0.49999999999999994,1.1097303480378367
2008-12-08,b3_1_reference,0.9692460317460317,0.9,0.5000000000000001,1.0743029895552627
2009-02-02,b3_1_reference,0.9375,0.9,0.5000000000000001,1.0617112720546271
2009-03-30,b3_1_reference,0.9236111111111112,0.9,0.572286855968237,0.8433242983973014
2009-05-26,b3_1_reference,0.8253968253968254,0.9,0.9000000000000001,0.6671893986696221
2009-07-20,b3_1_reference,0.6999007936507937,0.9,0.8999999999999997,0.6610451490134795
2009-09-14,b3_1_reference,0.6630903037118762,0.9,0.8510842257566383,1.0563329938257369
2009-11-09,b3_1_reference,0.5625256460627178,0.9,0.9,0.9982741273273533
2010-01-04,b3_1_reference,0.43191463386371026,0.9,0.9000000000000001,0.6711937110436647
2010-03-01,b3_1_reference,0.44013317208918357,0.9,0.8999999999999999,1.2477393151563916
2010-04-26,b3_1_reference,0.3249223095691043,0.9,0.8999999999999998,1.0743938065884846
2010-06-21,b3_1_reference,0.6085071891385113,0.9,0.5000000000000001,1.4000305368117885
2010-08-16,b3_1_reference,0.6813641764646053,0.9,0.5000000000000001,1.1693429844243437
2010-10-11,b3_1_reference,0.3868691827677991,0.9,0.7407308856627537,1.1961643701209272
2010-12-06,b3_1_reference,0.3084127904642434,0.9,0.8999999999999999,0.7924363316980643
2011-01-31,b3_1_reference,0.30378145404781864,0.9,0.9000000000000002,0.8154366155522349
2011-03-28,b3_1_reference,0.28981184410332494,0.9,0.9,0.9207752605115419
2011-05-23,b3_1_reference,0.28137132862670045,0.9,0.8048934995980714,1.2922056992940052
2011-07-18,b3_1_reference,0.4017020464149058,0.9,0.8137268191313373,1.3102553069622354
2011-09-12,b3_1_reference,0.8096771054709455,0.9,0.5,1.5000000000000004
2011-11-07,b3_1_reference,0.6170041447469266,0.9,0.5,1.3151581131029038
2012-01-03,b3_1_reference,0.4731886234453099,0.9,0.6684774507744214,1.3209782935167964
2012-02-27,b3_1_reference,0.2135410168501981,0.9,0.8702334046942783,1.2820311525275296
2012-04-23,b3_1_reference,0.24657543575201124,0.9,0.7699492628722152,1.2869863153628014
2012-06-18,b3_1_reference,0.2436249791791804,0.9,0.7387024092012588,1.286543746876877
2012-08-13,b3_1_reference,0.0078000645910079455,0.9,0.8893867803304861,1.2511700096886507
2012-10-08,b3_1_reference,0.03956903819951814,0.9,0.9,1.031363122792317
2012-12-03,b3_1_reference,0.18645620970136215,0.9,0.9000000000000001,0.7709162886927913
2013-01-28,b3_1_reference,0.014397836692045758,0.9,0.9000000000000002,0.7152819055547595
2013-03-25,b3_1_reference,0.05128188820658496,0.9,0.8591935470630174,1.257692283230988
2013-05-20,b3_1_reference,0.03630994175671378,0.9,0.9,1.0008735460242806
2013-07-15,b3_1_reference,0.07093253968253968,0.9,0.8999999999999997,1.0362879759911048
2013-09-09,b3_1_reference,0.22482823655127043,0.9,0.9000000000000002,0.6708146718415912
2013-11-04,b3_1_reference,0.04684950499814356,0.9,0.9,0.6900981773229327
2013-12-30,b3_1_reference,0.11048175900826705,0.9,0.9000000000000001,0.7194469295655923
2014-02-24,b3_1_reference,0.18452380952380953,0.9,0.8967639275566734,1.2657215108728088
2014-04-21,b3_1_reference,0.10949006423706883,0.9,0.9000000000000001,1.1418814886294233
2014-06-16,b3_1_reference,0.06969448330206465,0.9,0.9000000000000001,0.898488012341024
2014-08-11,b3_1_reference,0.31202062281420384,0.9,0.6940902017989687,1.2968030934221306
2014-10-06,b3_1_reference,0.4066410869964784,0.9,0.8210729641933121,1.3109961630494715
2014-12-01,b3_1_reference,0.3161807074906987,0.9,0.8999999999999998,1.2380566200474532
2015-01-26,b3_1_reference,0.40507937277915596,0.9,0.7759849372186503,1.3107619059168734
2015-03-23,b3_1_reference,0.20023957066013356,0.9,0.7436327816908709,1.2800359355990194
2015-05-18,b3_1_reference,0.10912698412698413,0.9,0.8999999999999997,1.261329027154646
2015-07-13,b3_1_reference,0.27115241088453607,0.9,0.8999999999999999,1.0154513758182675
2015-09-08,b3_1_reference,0.6059549226279031,0.9,0.4999999999999999,1.2393417062911052
2015-11-02,b3_1_reference,0.27404950819284846,0.9,0.7430337006967394,1.1166122724502259
2015-12-28,b3_1_reference,0.427766192703429,0.9,0.8220064993021509,1.25498546722819
2016-02-22,b3_1_reference,0.5292989764471308,0.9,0.5027145786674603,0.8406898466533601
2016-04-18,b3_1_reference,0.15178571428571427,0.9,0.8999999999999998,1.0659448888082348
2016-06-13,b3_1_reference,0.4618154385332069,0.9,0.7829545456258635,1.319272315779981
2016-08-08,b3_1_reference,0.003968725905487887,0.9,0.8999999999999999,1.1477086869557231
2016-10-03,b3_1_reference,0.14188783081244594,0.9,0.8999999999999999,1.0742878426442308
2016-11-28,b3_1_reference,0.10008649651483326,0.9,0.9,1.047187376094061
2017-01-23,b3_1_reference,0.03009710695882303,0.9,0.9000000000000001,0.8436918982504297
2017-03-20,b3_1_reference,0.03310731727442069,0.9,0.8999999999999999,0.831479609635342
2017-05-15,b3_1_reference,0.006944444444444444,0.9,0.9000000000000002,0.8180459128213249
2017-07-10,b3_1_reference,0.07016345450133336,0.9,0.8999999999999999,0.8988418554436686
2017-09-05,b3_1_reference,0.1733810867589081,0.9,0.9000000000000001,1.0027447758334618
2017-10-30,b3_1_reference,0.08110913733474712,0.9,0.9,1.2031305612925554
2017-12-26,b3_1_reference,0.08365732252982529,0.9,0.9000000000000002,0.9099850781225155
2018-02-20,b3_1_reference,0.5734010588465479,0.9,0.7822215815211588,1.0528137403301756
2018-04-16,b3_1_reference,0.5392572016966264,0.9,0.6929949951114082,0.9798174407783641
2018-06-11,b3_1_reference,0.3099942316617318,0.9,0.7835132942788815,1.2964991347492603
2018-08-06,b3_1_reference,0.16666666666666666,0.9,0.8932292983129069,1.275
2018-10-01,b3_1_reference,0.24606067947041632,0.9,0.9000000000000001,0.9565835421657868
2018-11-26,b3_1_reference,0.5856268132495211,0.9,0.5960949936271738,1.3378440219874286
2019-01-22,b3_1_reference,0.6087899138882276,0.9,0.49999999999999994,1.4322873426279044
2019-03-18,b3_1_reference,0.3029721055367526,0.9,0.7109146690718596,1.295445815830513
2019-05-13,b3_1_reference,0.5190967135510506,0.9,0.6808003528676463,1.3278645070326576
2019-07-08,b3_1_reference,0.26997236932313984,0.9,0.8907977062182566,1.2904958553984711
2019-09-03,b3_1_reference,0.4828294832167794,0.9,0.6612659458426238,1.322424422482517
2019-10-28,b3_1_reference,0.15029761904761904,0.9,0.7972175276857343,1.272544642857143
2019-12-23,b3_1_reference,0.09275793650793651,0.9,0.8999999999999998,1.0268766841339652
2020-02-18,b3_1_reference,0.24437460582271248,0.9,0.8725611749779798,1.286656190873407
2020-04-13,b3_1_reference,0.7759762145258797,0.9,0.5,1.1410959165466399
2020-06-08,b3_1_reference,0.4903174566221177,0.9,0.6901859084124848,0.918323791316389
2020-08-03,b3_1_reference,0.4053504776692713,0.9,0.8999999999999999,0.9564105147933729
2020-09-28,b3_1_reference,0.48822967903256786,0.9,0.7481040234526269,1.0495916143557726
2020-11-23,b3_1_reference,0.33301351134663815,0.9,0.8520563563029491,0.8070633103460707
2021-01-19,b3_1_reference,0.3278778398145321,0.9,0.9,0.5556473905008975
2021-03-15,b3_1_reference,0.22817460317460317,0.9,0.9000000000000001,0.6119856350974122
2021-05-10,b3_1_reference,0.23426233420598264,0.9,0.8999999999999998,0.5408725231689693
2021-07-06,b3_1_reference,0.13894846914566597,0.9,0.8999999999999999,1.118265253287366
2021-08-30,b3_1_reference,0.11507936507936507,0.9,0.9000000000000001,1.012974083193243
2021-10-25,b3_1_reference,0.07043650793650794,0.9,0.8781205582957723,1.260565476190476
2021-12-20,b3_1_reference,0.32791713102423486,0.9,0.8037752107292426,1.2991875696536352
2022-02-14,b3_1_reference,0.5258574224734986,0.9,0.7192564708929664,1.3288786133710255
2022-04-11,b3_1_reference,0.445528462900087,0.9,0.7254450184994917,1.2969608689926666
2022-06-06,b3_1_reference,0.5667929850494318,0.9,0.635558747518412,1.2033212937035591
2022-08-01,b3_1_reference,0.501652700774122,0.9,0.6965970068947601,1.062580055747451
2022-09-26,b3_1_reference,0.8590960780751193,0.9,0.5,1.5
2022-11-21,b3_1_reference,0.5389364330910194,0.9,0.5,0.9897842791523873
2023-01-17,b3_1_reference,0.41164406554938415,0.9,0.9,0.7300298883120931
2023-03-13,b3_1_reference,0.6952265687275896,0.9,0.7200506652316112,0.7539103932579376
2023-05-08,b3_1_reference,0.2636977199710563,0.9,0.8999999999999999,0.9408583479850456
2023-07-03,b3_1_reference,0.08829574177853501,0.9,0.8999999999999999,0.9123869239744861
2023-08-28,b3_1_reference,0.12868164929973797,0.9,0.8999999999999998,0.82919980351193
2023-10-23,b3_1_reference,0.3925283845944365,0.9,0.6963819835404919,1.308879257689166
2023-12-18,b3_1_reference,0.006944444444444444,0.9,0.9,0.8708446913116639
2024-02-12,b3_1_reference,0.08654508149450228,0.9,0.9,0.8851206884810561
2024-04-08,b3_1_reference,0.1709228116311512,0.9,0.8999999999999999,1.053386159248082
2024-06-03,b3_1_reference,0.06721765544425368,0.9,0.9000000000000001,0.9565237464858096
2024-07-29,b3_1_reference,0.3073221734191674,0.9,0.8999999999999999,0.9396056514084483
2024-09-23,b3_1_reference,0.2400793650793651,0.9,0.8999999999999999,0.6573942831791205
2024-11-18,b3_1_reference,0.2656443982216179,0.9,0.9000000000000001,0.8850158008994436
2025-01-13,b3_1_reference,0.47977861816965006,0.9,0.9,1.1814768865085585
2025-03-10,b3_1_reference,0.6413566262435378,0.9,0.8764863554110717,1.3462034939365302
2025-05-05,b3_1_reference,0.5990180919321453,0.9,0.6818528766380269,0.643185105987628
2025-06-30,b3_1_reference,0.3040674603174603,0.9,0.8999999999999999,0.8229020763175785
2025-08-25,b3_1_reference,0.19533081798322685,0.9,0.8999999999999999,0.9873727688498348
2025-10-20,b3_1_reference,0.3710491235256454,0.9,0.9000000000000001,1.2433262503802769
2025-12-15,b3_1_reference,0.29372451154981216,0.9,0.9,0.9449405194287607
2026-02-09,b3_1_reference,0.3241268577553299,0.9,0.9,0.7119637855704192
2026-04-06,b3_1_reference,0.5351845726696334,0.9,0.7870162201016145,1.3302776859004446
2008-01-07,b4_stress_beta_cap,0.6117176537385769,0.7776564692522846,0.5,1.1527028308552967
2008-03-03,b4_stress_beta_cap,0.7039801879569874,0.7592039624086026,0.5000000000000001,1.0656735882326163
2008-04-28,b4_stress_beta_cap,0.4975080647678027,0.8004983870464395,0.5502783572914703,0.8498178845383255
2008-06-23,b4_stress_beta_cap,0.6176407128038031,0.7764718574392394,0.5,0.7440541069916763
2008-08-18,b4_stress_beta_cap,0.5936891730112287,0.7812621653977543,0.7812621653977544,1.1370956530677334
2008-10-13,b4_stress_beta_cap,0.9970238095238095,0.700595238095238,0.49999999999999994,1.1097303480378367
2008-12-08,b4_stress_beta_cap,0.9692460317460317,0.7061507936507937,0.5000000000000001,1.0743029895552627
2009-02-02,b4_stress_beta_cap,0.9375,0.7125,0.5000000000000001,1.0617112720546271
2009-03-30,b4_stress_beta_cap,0.9236111111111112,0.7152777777777778,0.572286855968237,0.8433242983973014
2009-05-26,b4_stress_beta_cap,0.8253968253968254,0.734920634920635,0.734920634920635,0.5448125072028837
2009-07-20,b4_stress_beta_cap,0.6999007936507937,0.7600198412698412,0.7600198412698409,0.5582304769171371
2009-09-14,b4_stress_beta_cap,0.6630903037118762,0.7673819392576248,0.7673819392576247,0.9524449364375777
2009-11-09,b4_stress_beta_cap,0.5625256460627178,0.7874948707874565,0.7874948707874563,0.8734841721223499
2010-01-04,b4_stress_beta_cap,0.43191463386371026,0.813617073227258,0.813617073227258,0.6067718474976539
2010-03-01,b4_stress_beta_cap,0.44013317208918357,0.8119733655821633,0.8119733655821634,1.1257012123296875
2010-04-26,b4_stress_beta_cap,0.3249223095691043,0.8350155380861791,0.8350155380861791,0.9968172472499355
2010-06-21,b4_stress_beta_cap,0.6085071891385113,0.7782985621722978,0.5000000000000001,1.4000305368117885
2010-08-16,b4_stress_beta_cap,0.6813641764646053,0.7637271647070789,0.5000000000000001,1.1693429844243437
2010-10-11,b4_stress_beta_cap,0.3868691827677991,0.8226261634464402,0.7407308856627537,1.1961643701209272
2010-12-06,b4_stress_beta_cap,0.3084127904642434,0.8383174419071513,0.8383174419071512,0.7381257760704537
2011-01-31,b4_stress_beta_cap,0.30378145404781864,0.8392437091904363,0.8392437091904366,0.7603889442730594
2011-03-28,b4_stress_beta_cap,0.28981184410332494,0.842037631179335,0.842037631179335,0.8614749102329714
2011-05-23,b4_stress_beta_cap,0.28137132862670045,0.8437257342746599,0.8048934995980714,1.2922056992940052
2011-07-18,b4_stress_beta_cap,0.4017020464149058,0.8196595907170189,0.8137268191313373,1.3102553069622354
2011-09-12,b4_stress_beta_cap,0.8096771054709455,0.7380645789058109,0.5,1.5000000000000004
2011-11-07,b4_stress_beta_cap,0.6170041447469266,0.7765991710506147,0.5,1.3151581131029038
2012-01-03,b4_stress_beta_cap,0.4731886234453099,0.8053622753109381,0.6684774507744214,1.3209782935167964
2012-02-27,b4_stress_beta_cap,0.2135410168501981,0.8572917966299604,0.8572917966299605,1.2629655264405995
2012-04-23,b4_stress_beta_cap,0.24657543575201124,0.8506849128495978,0.7699492628722152,1.2869863153628014
2012-06-18,b4_stress_beta_cap,0.2436249791791804,0.8512750041641639,0.7387024092012588,1.286543746876877
2012-08-13,b4_stress_beta_cap,0.0078000645910079455,0.8984399870817984,0.8893867803304861,1.2511700096886507
2012-10-08,b4_stress_beta_cap,0.03956903819951814,0.8920861923600963,0.8920861923600967,1.0222942235026853
2012-12-03,b4_stress_beta_cap,0.18645620970136215,0.8627087580597276,0.8627087580597275,0.7389735933179695
2013-01-28,b4_stress_beta_cap,0.014397836692045758,0.8971204326615909,0.8971204326615909,0.7129933473181035
2013-03-25,b4_stress_beta_cap,0.05128188820658496,0.889743622358683,0.8591935470630174,1.257692283230988
2013-05-20,b4_stress_beta_cap,0.03630994175671378,0.8927380116486573,0.8927380116486572,0.9927976215438411
2013-07-15,b4_stress_beta_cap,0.07093253968253968,0.8858134920634921,0.885813492063492,1.019953189773432
2013-09-09,b4_stress_beta_cap,0.22482823655127043,0.8550343526897459,0.8550343526897458,0.6372995430142878
2013-11-04,b4_stress_beta_cap,0.04684950499814356,0.8906300990003713,0.8906300990003714,0.6829135644323325
2013-12-30,b4_stress_beta_cap,0.11048175900826705,0.8779036481983467,0.877903648198347,0.701783426834147
2014-02-24,b4_stress_beta_cap,0.18452380952380953,0.8630952380952381,0.8630952380952381,1.218200437394369
2014-04-21,b4_stress_beta_cap,0.10949006423706883,0.8781019871525862,0.8781019871525865,1.1140982269536113
2014-06-16,b4_stress_beta_cap,0.06969448330206465,0.8860611033395871,0.886061103339587,0.8845725328358669
2014-08-11,b4_stress_beta_cap,0.31202062281420384,0.8375958754371593,0.6940902017989687,1.2968030934221306
2014-10-06,b4_stress_beta_cap,0.4066410869964784,0.8186717826007044,0.8186717826007045,1.3071622286831321
2014-12-01,b4_stress_beta_cap,0.3161807074906987,0.8367638585018603,0.8367638585018604,1.1510678160385324
2015-01-26,b4_stress_beta_cap,0.40507937277915596,0.8189841254441688,0.7759849372186503,1.3107619059168734
2015-03-23,b4_stress_beta_cap,0.20023957066013356,0.8599520858679733,0.7436327816908709,1.2800359355990194
2015-05-18,b4_stress_beta_cap,0.10912698412698413,0.8781746031746032,0.878174603174603,1.230741242104598
2015-07-13,b4_stress_beta_cap,0.27115241088453607,0.8457695178230928,0.8457695178230928,0.9542642449984581
2015-09-08,b4_stress_beta_cap,0.6059549226279031,0.7788090154744194,0.4999999999999999,1.2393417062911052
2015-11-02,b4_stress_beta_cap,0.27404950819284846,0.8451900983614303,0.7430337006967394,1.1166122724502259
2015-12-28,b4_stress_beta_cap,0.427766192703429,0.8144467614593143,0.8144467614593144,1.243443756625087
2016-02-22,b4_stress_beta_cap,0.5292989764471308,0.7941402047105739,0.5027145786674603,0.8406898466533601
2016-04-18,b4_stress_beta_cap,0.15178571428571427,0.8696428571428572,0.869642857142857,1.0299903985111318
2016-06-13,b4_stress_beta_cap,0.4618154385332069,0.8076369122933587,0.7829545456258635,1.319272315779981
2016-08-08,b4_stress_beta_cap,0.003968725905487887,0.8992062548189025,0.8992062548189024,1.1466964778006399
2016-10-03,b4_stress_beta_cap,0.14188783081244594,0.8716224338375108,0.8716224338375107,1.0404148711640149
2016-11-28,b4_stress_beta_cap,0.10008649651483326,0.8799827006970333,0.8799827006970333,1.0238964170567688
2017-01-23,b4_stress_beta_cap,0.03009710695882303,0.8939805786082354,0.8939805786082354,0.8380490792944437
2017-03-20,b4_stress_beta_cap,0.03310731727442069,0.8933785365451159,0.8933785365451157,0.8253622631368066
2017-05-15,b4_stress_beta_cap,0.006944444444444444,0.8986111111111111,0.8986111111111112,0.8167834962891931
2017-07-10,b4_stress_beta_cap,0.07016345450133336,0.8859673090997333,0.8859673090997333,0.884827222192932
2017-09-05,b4_stress_beta_cap,0.1733810867589081,0.8653237826482184,0.8653237826482186,0.9641098916166123
2017-10-30,b4_stress_beta_cap,0.08110913733474712,0.8837781725330506,0.8837781725330505,1.181445031975331
2017-12-26,b4_stress_beta_cap,0.08365732252982529,0.883268535494035,0.883268535494035,0.8930679858607768
2018-02-20,b4_stress_beta_cap,0.5734010588465479,0.7853197882306904,0.7822215815211588,1.0528137403301756
2018-04-16,b4_stress_beta_cap,0.5392572016966264,0.7921485596606748,0.6929949951114082,0.9798174407783641
2018-06-11,b4_stress_beta_cap,0.3099942316617318,0.8380011536676537,0.7835132942788815,1.2964991347492603
2018-08-06,b4_stress_beta_cap,0.16666666666666666,0.8666666666666667,0.8666666666666668,1.2370843657805188
2018-10-01,b4_stress_beta_cap,0.24606067947041632,0.8507878641059168,0.850787864105917,0.9042774096423358
2018-11-26,b4_stress_beta_cap,0.5856268132495211,0.7828746373500958,0.5960949936271738,1.3378440219874286
2019-01-22,b4_stress_beta_cap,0.6087899138882276,0.7782420172223545,0.49999999999999994,1.4322873426279044
2019-03-18,b4_stress_beta_cap,0.3029721055367526,0.8394055788926496,0.7109146690718596,1.295445815830513
2019-05-13,b4_stress_beta_cap,0.5190967135510506,0.7961806572897899,0.6808003528676463,1.3278645070326576
